BillingID,ReservationID,IssueDate,DueDate,TotalAmount,DiscountAmount,AmountPaid,PaymentDate,PaymentMethod,Status
10601,22782,9/14/2021,9/21/2021,2194.28,0,2194.28,9/14/2021,Bank Transfer,Paid
10602,9365,9/6/2023,9/13/2023,3992.45,0,3992.45,9/7/2023,Credit Card,Paid
10603,22426,5/2/2023,5/9/2023,6358.73,0,6358.73,5/6/2023,Bank Transfer,Paid
10604,18667,10/12/2024,10/19/2024,785.74,0,0,,Credit Card,Pending
10605,16965,11/13/2024,11/20/2024,1739.62,81.75,1739.62,11/13/2024,Credit Card,Paid
10606,8588,12/22/2022,12/29/2022,2816.52,0,2816.52,12/25/2022,Cash,Paid
10607,11582,7/27/2021,8/3/2021,3796.12,0,3796.12,7/30/2021,Bank Transfer,Paid
10608,5998,3/19/2022,3/26/2022,4157.42,0,4157.42,3/23/2022,Corporate Account,Paid
10609,18998,5/7/2020,5/14/2020,1573.66,73.95,0,,Corporate Account,Pending
10610,24625,6/5/2020,6/12/2020,3638.67,0,3638.67,6/6/2020,Bank Transfer,Paid
10611,14330,1/9/2021,1/16/2021,1064.34,0,1064.34,1/10/2021,Bank Transfer,Paid
10612,5871,8/28/2024,9/4/2024,1002.69,0,0,,Bank Transfer,Pending
10613,22739,9/7/2023,9/14/2023,2149.19,101,2149.19,9/11/2023,Cash,Paid
10614,24988,6/9/2024,6/16/2024,2100.22,0,2100.22,6/10/2024,Cash,Paid
10615,8647,7/28/2024,8/4/2024,2980.49,469.61,2980.49,8/1/2024,Corporate Account,Paid
10616,9107,3/15/2024,3/22/2024,996.48,157.01,0,,Credit Card,Pending
10617,2138,8/19/2025,8/26/2025,1890.85,0,1890.85,8/20/2025,Cash,Paid
10618,20123,5/21/2022,5/28/2022,710.52,0,710.52,5/26/2022,Bank Transfer,Paid
10619,23505,12/24/2024,12/31/2024,837.91,0,837.91,12/28/2024,Credit Card,Paid
10620,2510,11/6/2021,11/13/2021,4857.33,0,4857.33,11/9/2021,Credit Card,Paid
10621,24212,10/25/2022,11/1/2022,1217.32,0,1217.32,10/26/2022,Credit Card,Paid
10622,21903,6/10/2023,6/17/2023,1266.4,125.63,1266.4,6/14/2023,Credit Card,Paid
10623,14240,10/2/2022,10/9/2022,1179.25,55.42,0,,Cash,Overdue
10624,1252,3/11/2024,3/18/2024,1739.96,0,0,,Credit Card,Pending
10625,11069,6/7/2021,6/14/2021,1504.88,335.91,1504.88,6/11/2021,Credit Card,Paid
10626,1270,12/28/2025,1/4/2026,2929.79,137.68,2929.79,1/1/2026,Bank Transfer,Paid
10627,24321,5/23/2023,5/30/2023,2827.29,0,2827.29,5/27/2023,Bank Transfer,Paid
10628,9761,3/24/2025,3/31/2025,837.38,0,837.38,3/27/2025,Credit Card,Paid
10629,16687,3/28/2023,4/4/2023,3014.89,141.68,3014.89,4/1/2023,Cash,Paid
10630,2454,8/12/2023,8/19/2023,867.65,40.77,867.65,8/14/2023,Credit Card,Paid
10631,19839,4/2/2024,4/9/2024,963.79,0,963.79,4/2/2024,Cash,Paid
10632,24792,7/1/2024,7/8/2024,3567.86,0,3567.86,7/6/2024,Cash,Paid
10633,19352,7/15/2023,7/22/2023,2007.14,0,2007.14,7/18/2023,Credit Card,Paid
10634,15924,12/18/2024,12/25/2024,3693.79,0,3693.79,12/19/2024,Bank Transfer,Paid
10635,16044,9/20/2023,9/27/2023,2202.27,0,2202.27,9/24/2023,Corporate Account,Paid
10636,5116,10/7/2020,10/14/2020,2822.49,0,2822.49,10/9/2020,Credit Card,Paid
10637,4749,5/20/2020,5/27/2020,2922.72,0,2922.72,5/24/2020,Corporate Account,Paid
10638,3829,6/8/2024,6/15/2024,2235.89,0,0,,Bank Transfer,Overdue
10639,20535,8/26/2025,9/2/2025,3379.02,0,3379.02,8/31/2025,Cash,Paid
10640,4922,6/10/2023,6/17/2023,1627.03,0,1627.03,6/14/2023,Bank Transfer,Paid
10641,12083,5/18/2025,5/25/2025,341.99,0,341.99,5/18/2025,Cash,Paid
10642,21197,1/18/2023,1/25/2023,1628.75,0,1628.75,1/21/2023,Corporate Account,Paid
10643,10004,12/3/2021,12/10/2021,2749.87,0,2749.87,12/8/2021,Credit Card,Paid
10644,3613,5/28/2020,6/4/2020,485.37,0,485.37,5/30/2020,Credit Card,Paid
10645,17418,4/14/2020,4/21/2020,4006.76,397.5,4006.76,4/14/2020,Credit Card,Paid
10646,14976,2/13/2025,2/20/2025,2089.83,0,2089.83,2/14/2025,Bank Transfer,Paid
10647,18318,12/28/2023,1/4/2024,4267.95,200.56,0,,Credit Card,Pending
10648,19573,9/26/2020,10/3/2020,3856.34,0,0,,Bank Transfer,Pending
10649,9010,9/5/2022,9/12/2022,6261.4,0,6261.4,9/9/2022,Credit Card,Paid
10650,1769,10/10/2022,10/17/2022,1663.77,78.18,1663.77,10/10/2022,Credit Card,Paid
10651,17872,11/9/2025,11/16/2025,3253.48,0,3253.48,11/9/2025,Bank Transfer,Paid
10652,7987,6/23/2023,6/30/2023,890.81,0,0,,Cash,Pending
10653,12082,9/28/2020,10/5/2020,3728.51,0,3728.51,9/30/2020,Bank Transfer,Paid
10654,6042,9/3/2024,9/10/2024,2149.64,0,2149.64,9/3/2024,Cash,Paid
10655,971,6/13/2021,6/20/2021,1290.15,0,1290.15,6/15/2021,Bank Transfer,Paid
10656,4250,11/3/2022,11/10/2022,2066.94,97.13,2066.94,11/7/2022,Credit Card,Paid
10657,18790,1/15/2020,1/22/2020,2241.49,0,2241.49,1/17/2020,Cash,Paid
10658,20820,2/14/2024,2/21/2024,308.79,0,308.79,2/16/2024,Bank Transfer,Paid
10659,1550,5/8/2024,5/15/2024,2970.21,294.66,2970.21,5/13/2024,Credit Card,Paid
10660,20461,12/9/2023,12/16/2023,3075.92,0,3075.92,12/13/2023,Credit Card,Paid
10661,18518,5/2/2020,5/9/2020,4827.33,760.61,4827.33,5/2/2020,Credit Card,Paid
10662,22628,7/8/2020,7/15/2020,4263.83,0,4263.83,7/12/2020,Bank Transfer,Paid
10663,15083,9/15/2024,9/22/2024,1207.89,0,1207.89,9/18/2024,Cash,Paid
10664,18267,1/11/2021,1/18/2021,2007.86,0,2007.86,1/13/2021,Credit Card,Paid
10665,19439,1/23/2024,1/30/2024,4026.67,189.22,4026.67,1/27/2024,Cash,Paid
10666,1406,10/16/2021,10/23/2021,830.43,0,830.43,10/21/2021,Credit Card,Paid
10667,5063,5/8/2021,5/15/2021,2390.94,0,2390.94,5/10/2021,Credit Card,Paid
10668,2336,10/24/2021,10/31/2021,3899.3,183.24,3899.3,10/27/2021,Cash,Paid
10669,15463,7/14/2023,7/21/2023,1370.41,135.95,1370.41,7/17/2023,Credit Card,Paid
10670,23723,9/18/2024,9/25/2024,5213.89,517.25,0,,Bank Transfer,Pending
10671,1243,11/24/2025,12/1/2025,4163.37,0,4163.37,11/26/2025,Corporate Account,Paid
10672,11255,6/15/2024,6/22/2024,2928.76,0,0,,Credit Card,Pending
10673,567,3/9/2020,3/16/2020,973.08,0,973.08,3/11/2020,Credit Card,Paid
10674,14217,5/26/2024,6/2/2024,2514.9,118.18,2514.9,5/27/2024,Credit Card,Paid
10675,21537,7/18/2022,7/25/2022,3240.4,0,3240.4,7/21/2022,Cash,Paid
10676,19774,4/27/2022,5/4/2022,4326.57,0,4326.57,4/30/2022,Bank Transfer,Paid
10677,1834,10/28/2021,11/4/2021,1356.53,0,1356.53,10/28/2021,Cash,Paid
10678,18651,7/18/2024,7/25/2024,3536.37,0,3536.37,7/22/2024,Credit Card,Paid
10679,18475,12/9/2022,12/16/2022,4660.07,218.99,4660.07,12/9/2022,Bank Transfer,Paid
10680,11716,10/13/2025,10/20/2025,4316.33,202.84,0,,Credit Card,Pending
10681,13883,3/10/2021,3/17/2021,1452.64,68.26,1452.64,3/15/2021,Cash,Paid
10682,979,4/17/2020,4/24/2020,2329,109.45,2329,4/22/2020,Bank Transfer,Paid
10683,10605,11/23/2025,11/30/2025,4960.24,0,4960.24,11/28/2025,Credit Card,Paid
10684,21487,12/6/2021,12/13/2021,1077.86,0,1077.86,12/10/2021,Cash,Paid
10685,3958,5/10/2022,5/17/2022,4129.81,0,4129.81,5/12/2022,Credit Card,Paid
10686,1357,2/1/2025,2/8/2025,2408.59,0,2408.59,2/4/2025,Credit Card,Paid
10687,12311,10/24/2021,10/31/2021,2181.85,102.53,2181.85,10/29/2021,Credit Card,Paid
10688,3851,7/17/2021,7/24/2021,5191.59,243.97,0,,Credit Card,Pending
10689,18003,12/26/2023,1/2/2024,4208.39,0,4208.39,12/31/2023,Credit Card,Paid
10690,17646,6/17/2025,6/24/2025,1784.83,0,1784.83,6/17/2025,Corporate Account,Paid
10691,14319,4/27/2025,5/4/2025,796.62,79.03,0,,Credit Card,Pending
10692,9446,5/22/2020,5/29/2020,3200.17,0,3200.17,5/27/2020,Corporate Account,Paid
10693,6782,12/9/2021,12/16/2021,6607.41,0,6607.41,12/12/2021,Bank Transfer,Paid
10694,24640,11/7/2022,11/14/2022,367.37,36.45,367.37,11/12/2022,Cash,Paid
10695,14504,6/16/2025,6/23/2025,792.35,0,792.35,6/16/2025,Credit Card,Paid
10696,4329,10/21/2023,10/28/2023,1497,0,1497,10/26/2023,Bank Transfer,Paid
10697,23766,12/12/2025,12/19/2025,2469.72,551.28,2469.72,12/13/2025,Credit Card,Paid
10698,7029,9/12/2022,9/19/2022,1505.49,0,1505.49,9/13/2022,Bank Transfer,Paid
10699,6694,4/26/2025,5/3/2025,3524.84,0,3524.84,4/28/2025,Corporate Account,Paid
10700,24729,6/16/2020,6/23/2020,1404.48,0,1404.48,6/20/2020,Bank Transfer,Paid
10701,20920,3/25/2020,4/1/2020,830.17,39.01,830.17,3/26/2020,Bank Transfer,Paid
10702,10527,10/16/2021,10/23/2021,1711.5,169.79,0,,Bank Transfer,Pending
10703,14094,8/13/2025,8/20/2025,1153.9,0,1153.9,8/15/2025,Corporate Account,Paid
10704,2690,7/10/2024,7/17/2024,2684.48,0,2684.48,7/12/2024,Cash,Paid
10705,21585,4/22/2023,4/29/2023,2261.65,0,2261.65,4/23/2023,Cash,Paid
10706,1949,4/9/2024,4/16/2024,2992.84,0,2992.84,4/13/2024,Corporate Account,Paid
10707,14843,9/9/2025,9/16/2025,3198.12,0,0,,Corporate Account,Pending
10708,9643,9/21/2025,9/28/2025,1581.55,0,1581.55,9/24/2025,Corporate Account,Paid
10709,4391,6/2/2022,6/9/2022,1560.91,154.85,1560.91,6/7/2022,Cash,Paid
10710,14585,12/20/2020,12/27/2020,1269.61,0,0,,Cash,Pending
10711,15530,4/28/2021,5/5/2021,1261.02,0,1261.02,5/3/2021,Bank Transfer,Paid
10712,15620,11/7/2023,11/14/2023,747.34,0,747.34,11/11/2023,Bank Transfer,Paid
10713,7288,6/21/2024,6/28/2024,410.13,0,0,,Cash,Overdue
10714,8691,2/6/2022,2/13/2022,1042.56,0,1042.56,2/10/2022,Cash,Paid
10715,5777,2/23/2023,3/2/2023,1201.64,0,1201.64,2/24/2023,Bank Transfer,Paid
10716,14103,5/28/2022,6/4/2022,854.97,84.82,854.97,5/28/2022,Credit Card,Paid
10717,20062,4/26/2023,5/3/2023,848.47,39.87,848.47,4/27/2023,Credit Card,Paid
10718,3379,2/17/2024,2/24/2024,4022.49,399.06,4022.49,2/18/2024,Bank Transfer,Paid
10719,24675,5/26/2025,6/2/2025,4265.39,0,0,,Bank Transfer,Pending
10720,14562,1/10/2025,1/17/2025,4842.6,227.57,4842.6,1/15/2025,Credit Card,Paid
10721,6345,9/10/2021,9/17/2021,1260.41,0,1260.41,9/14/2021,Corporate Account,Paid
10722,10860,5/15/2024,5/22/2024,3845.92,0,3845.92,5/15/2024,Credit Card,Paid
10723,15383,10/11/2023,10/18/2023,2588.47,577.78,2588.47,10/14/2023,Cash,Paid
10724,3149,9/21/2025,9/28/2025,890.49,88.34,0,,Corporate Account,Pending
10725,7888,9/9/2023,9/16/2023,1608,0,1608,9/13/2023,Cash,Paid
10726,8813,8/20/2023,8/27/2023,2738.94,0,2738.94,8/24/2023,Credit Card,Paid
10727,8731,10/3/2022,10/10/2022,1552.53,0,1552.53,10/8/2022,Bank Transfer,Paid
10728,4447,11/28/2022,12/5/2022,2253.06,0,2253.06,12/1/2022,Corporate Account,Paid
10729,14281,2/20/2020,2/27/2020,6219.6,0,6219.6,2/24/2020,Bank Transfer,Paid
10730,23444,4/28/2023,5/5/2023,3005.71,0,3005.71,4/29/2023,Corporate Account,Paid
10731,9424,11/25/2022,12/2/2022,1123.83,111.49,1123.83,11/29/2022,Bank Transfer,Paid
10732,19840,12/10/2020,12/17/2020,1319.08,61.99,1319.08,12/11/2020,Cash,Paid
10733,21519,5/22/2020,5/29/2020,2001.9,0,0,,Credit Card,Pending
10734,17238,5/4/2025,5/11/2025,1368.05,135.72,1368.05,5/5/2025,Cash,Paid
10735,18255,12/5/2023,12/12/2023,588.69,0,588.69,12/5/2023,Credit Card,Paid
10736,612,12/25/2023,1/1/2024,1674.58,0,1674.58,12/30/2023,Credit Card,Paid
10737,10924,6/19/2021,6/26/2021,1471.11,0,0,,Bank Transfer,Overdue
10738,4606,5/17/2025,5/24/2025,3026.63,0,3026.63,5/18/2025,Credit Card,Paid
10739,13027,2/4/2021,2/11/2021,1323.22,0,0,,Bank Transfer,Overdue
10740,4309,4/21/2025,4/28/2025,5020.9,0,5020.9,4/23/2025,Credit Card,Paid
10741,11830,6/2/2023,6/9/2023,3982.95,187.17,3982.95,6/5/2023,Bank Transfer,Paid
10742,16062,5/6/2020,5/13/2020,2435.31,0,2435.31,5/10/2020,Credit Card,Paid
10743,10358,10/23/2020,10/30/2020,1839.34,0,0,,Credit Card,Pending
10744,6845,4/8/2025,4/15/2025,1946.53,0,0,,Corporate Account,Pending
10745,12018,2/26/2025,3/5/2025,1007.11,0,0,,Credit Card,Pending
10746,5014,2/16/2021,2/23/2021,459.01,0,0,,Credit Card,Pending
10747,6988,6/22/2020,6/29/2020,1217.53,0,1217.53,6/24/2020,Cash,Paid
10748,2526,4/22/2022,4/29/2022,989.99,0,989.99,4/27/2022,Bank Transfer,Paid
10749,23795,7/1/2021,7/8/2021,1146.1,0,1146.1,7/3/2021,Corporate Account,Paid
10750,17406,12/21/2020,12/28/2020,1728.17,0,0,,Credit Card,Pending
10751,16980,4/23/2024,4/30/2024,1919.78,0,1919.78,4/23/2024,Bank Transfer,Paid
10752,13870,4/22/2024,4/29/2024,353.68,0,353.68,4/26/2024,Bank Transfer,Paid
10753,22646,12/22/2024,12/29/2024,1678.71,0,1678.71,12/27/2024,Corporate Account,Paid
10754,20246,7/4/2023,7/11/2023,3543.07,0,3543.07,7/9/2023,Corporate Account,Paid
10755,12196,9/15/2025,9/22/2025,2004.51,0,2004.51,9/17/2025,Corporate Account,Paid
10756,7547,11/18/2024,11/25/2024,553.63,0,553.63,11/21/2024,Corporate Account,Paid
10757,24985,4/10/2025,4/17/2025,1158.19,0,1158.19,4/15/2025,Cash,Paid
10758,3134,4/13/2023,4/20/2023,1468.39,0,1468.39,4/18/2023,Cash,Paid
10759,17383,1/8/2020,1/15/2020,2742.86,432.17,2742.86,1/13/2020,Cash,Paid
10760,7142,10/10/2022,10/17/2022,1672.43,0,1672.43,10/10/2022,Cash,Paid
10761,1770,9/19/2025,9/26/2025,1624.47,0,1624.47,9/20/2025,Bank Transfer,Paid
10762,9252,4/26/2022,5/3/2022,2177.31,0,2177.31,4/27/2022,Credit Card,Paid
10763,11427,12/6/2020,12/13/2020,4841.53,0,4841.53,12/10/2020,Bank Transfer,Paid
10764,6620,2/8/2022,2/15/2022,1319.78,0,1319.78,2/11/2022,Bank Transfer,Paid
10765,15891,4/14/2020,4/21/2020,1044.41,49.08,0,,Cash,Pending
10766,22701,7/21/2024,7/28/2024,1824.22,180.97,0,,Credit Card,Pending
10767,13869,9/6/2021,9/13/2021,4520.51,448.46,4520.51,9/11/2021,Credit Card,Paid
10768,4566,8/22/2023,8/29/2023,955.4,0,955.4,8/27/2023,Credit Card,Paid
10769,19967,8/27/2024,9/3/2024,741.7,0,0,,Credit Card,Overdue
10770,24276,8/4/2023,8/11/2023,1523.91,151.18,1523.91,8/6/2023,Bank Transfer,Paid
10771,1376,12/21/2025,12/28/2025,2503.27,0,2503.27,12/26/2025,Bank Transfer,Paid
10772,22933,8/10/2022,8/17/2022,2107.51,99.04,2107.51,8/11/2022,Cash,Paid
10773,21733,3/21/2023,3/28/2023,765.31,0,765.31,3/22/2023,Cash,Paid
10774,23543,6/21/2020,6/28/2020,2017.15,94.79,2017.15,6/26/2020,Corporate Account,Paid
10775,3562,4/19/2023,4/26/2023,1148.39,53.97,0,,Credit Card,Overdue
10776,13952,2/26/2022,3/5/2022,3736.98,0,3736.98,3/3/2022,Credit Card,Paid
10777,816,11/19/2022,11/26/2022,2526.02,0,2526.02,11/24/2022,Credit Card,Paid
10778,5172,8/23/2023,8/30/2023,4337.33,0,4337.33,8/27/2023,Bank Transfer,Paid
10779,9337,6/7/2023,6/14/2023,1770.82,279.02,1770.82,6/11/2023,Cash,Paid
10780,11992,2/25/2023,3/4/2023,2736.09,0,2736.09,2/28/2023,Cash,Paid
10781,1299,2/26/2024,3/4/2024,3853.45,0,3853.45,3/2/2024,Corporate Account,Paid
10782,4017,3/28/2020,4/4/2020,5085.73,0,5085.73,4/2/2020,Credit Card,Paid
10783,16064,12/26/2024,1/2/2025,6879.73,0,6879.73,12/30/2024,Credit Card,Paid
10784,15375,11/16/2022,11/23/2022,814.5,128.34,814.5,11/16/2022,Bank Transfer,Paid
10785,24314,7/28/2023,8/4/2023,416.68,0,416.68,8/2/2023,Credit Card,Paid
10786,7673,5/6/2022,5/13/2022,4275.17,0,0,,Bank Transfer,Pending
10787,22334,2/27/2024,3/5/2024,5447.16,0,5447.16,2/28/2024,Cash,Paid
10788,4811,3/12/2024,3/19/2024,1933.72,0,1933.72,3/13/2024,Credit Card,Paid
10789,12260,5/16/2022,5/23/2022,1744.34,274.84,1744.34,5/18/2022,Credit Card,Paid
10790,7976,10/11/2022,10/18/2022,1089.04,51.18,1089.04,10/13/2022,Bank Transfer,Paid
10791,10158,11/4/2023,11/11/2023,2338.18,231.96,2338.18,11/8/2023,Credit Card,Paid
10792,19207,10/15/2023,10/22/2023,1552.24,72.94,1552.24,10/18/2023,Credit Card,Paid
10793,24201,10/21/2020,10/28/2020,5202.33,0,5202.33,10/24/2020,Credit Card,Paid
10794,11868,8/8/2020,8/15/2020,2322.01,0,2322.01,8/9/2020,Credit Card,Paid
10795,23568,7/25/2023,8/1/2023,1371.02,64.43,1371.02,7/27/2023,Credit Card,Paid
10796,88,5/9/2021,5/16/2021,941.36,44.24,941.36,5/13/2021,Cash,Paid
10797,14758,4/10/2023,4/17/2023,3655.5,171.78,3655.5,4/11/2023,Credit Card,Paid
10798,21838,3/28/2021,4/4/2021,1216.21,120.66,1216.21,3/31/2021,Cash,Paid
10799,1623,6/12/2024,6/19/2024,1883.05,0,1883.05,6/14/2024,Bank Transfer,Paid
10800,9649,11/12/2021,11/19/2021,1439.22,0,1439.22,11/13/2021,Corporate Account,Paid
10801,10108,3/19/2020,3/26/2020,798.07,0,798.07,3/19/2020,Credit Card,Paid
10802,22433,9/21/2022,9/28/2022,1277.98,0,1277.98,9/23/2022,Cash,Paid
10803,11301,6/8/2021,6/15/2021,3618.98,0,3618.98,6/8/2021,Credit Card,Paid
10804,13009,6/4/2021,6/11/2021,1912.47,0,1912.47,6/7/2021,Credit Card,Paid
10805,10519,7/22/2025,7/29/2025,878.82,0,878.82,7/25/2025,Credit Card,Paid
10806,15666,4/26/2023,5/3/2023,6315.73,0,6315.73,4/29/2023,Credit Card,Paid
10807,7479,9/9/2021,9/16/2021,2382.93,0,2382.93,9/12/2021,Bank Transfer,Paid
10808,4254,12/13/2023,12/20/2023,2288.84,107.56,2288.84,12/18/2023,Credit Card,Paid
10809,16126,12/19/2021,12/26/2021,2433.31,0,2433.31,12/23/2021,Bank Transfer,Paid
10810,12480,10/28/2023,11/4/2023,1255.49,0,1255.49,10/29/2023,Bank Transfer,Paid
10811,5589,8/1/2024,8/8/2024,5536.1,0,5536.1,8/3/2024,Cash,Paid
10812,10840,1/22/2022,1/29/2022,3017.42,0,3017.42,1/22/2022,Cash,Paid
10813,8374,1/16/2021,1/23/2021,2327.96,0,2327.96,1/20/2021,Bank Transfer,Paid
10814,7793,12/23/2020,12/30/2020,1094.64,51.44,0,,Corporate Account,Overdue
10815,2082,2/24/2022,3/3/2022,2170.56,0,2170.56,2/26/2022,Bank Transfer,Paid
10816,16030,12/8/2024,12/15/2024,866.82,0,0,,Bank Transfer,Pending
10817,1611,7/1/2022,7/8/2022,1123.68,0,1123.68,7/5/2022,Credit Card,Paid
10818,23269,12/25/2020,1/1/2021,2256.06,0,2256.06,12/26/2020,Credit Card,Paid
10819,7194,7/20/2021,7/27/2021,5508.04,0,0,,Corporate Account,Pending
10820,10168,11/12/2025,11/19/2025,734.68,72.89,734.68,11/12/2025,Credit Card,Paid
10821,9228,7/17/2024,7/24/2024,6203.25,0,6203.25,7/18/2024,Bank Transfer,Paid
10822,12098,8/8/2021,8/15/2021,2437.94,241.86,0,,Corporate Account,Overdue
10823,21207,11/10/2025,11/17/2025,1908.58,0,1908.58,11/14/2025,Credit Card,Paid
10824,2200,4/19/2025,4/26/2025,2528.98,0,2528.98,4/21/2025,Credit Card,Paid
10825,7176,6/26/2021,7/3/2021,656.91,0,656.91,6/30/2021,Bank Transfer,Paid
10826,9120,9/18/2020,9/25/2020,5768.65,0,5768.65,9/23/2020,Bank Transfer,Paid
10827,1202,6/14/2022,6/21/2022,2020.17,0,0,,Credit Card,Pending
10828,4464,4/16/2022,4/23/2022,5946.12,0,0,,Credit Card,Overdue
10829,22208,8/28/2024,9/4/2024,3522.06,165.51,0,,Credit Card,Pending
10830,3481,2/7/2023,2/14/2023,777.1,0,777.1,2/9/2023,Bank Transfer,Paid
10831,7805,4/16/2025,4/23/2025,4750.49,0,4750.49,4/21/2025,Credit Card,Paid
10832,3987,5/8/2021,5/15/2021,2059.53,0,2059.53,5/12/2021,Cash,Paid
10833,23343,10/21/2025,10/28/2025,5366.33,0,0,,Corporate Account,Pending
10834,21354,7/5/2024,7/12/2024,1335.51,0,1335.51,7/10/2024,Credit Card,Paid
10835,18502,9/26/2024,10/3/2024,1125.83,0,1125.83,9/30/2024,Credit Card,Paid
10836,16572,7/27/2021,8/3/2021,3156.97,0,3156.97,7/31/2021,Bank Transfer,Paid
10837,18142,6/2/2025,6/9/2025,2499.45,117.46,2499.45,6/5/2025,Cash,Paid
10838,1293,1/27/2025,2/3/2025,1730.52,0,1730.52,1/31/2025,Corporate Account,Paid
10839,23549,6/25/2024,7/2/2024,4507.41,0,4507.41,6/26/2024,Corporate Account,Paid
10840,9175,7/25/2021,8/1/2021,1296.43,0,1296.43,7/30/2021,Bank Transfer,Paid
10841,5565,8/8/2025,8/15/2025,1053.17,0,1053.17,8/9/2025,Credit Card,Paid
10842,20236,11/1/2020,11/8/2020,4674.72,219.68,4674.72,11/3/2020,Cash,Paid
10843,5255,11/22/2021,11/29/2021,1486.09,0,1486.09,11/27/2021,Credit Card,Paid
10844,5591,1/12/2022,1/19/2022,1826.21,0,1826.21,1/13/2022,Cash,Paid
10845,20337,12/5/2021,12/12/2021,362.51,0,0,,Cash,Overdue
10846,1198,11/13/2021,11/20/2021,2435.77,0,2435.77,11/15/2021,Corporate Account,Paid
10847,10273,11/13/2022,11/20/2022,1218.58,0,1218.58,11/16/2022,Bank Transfer,Paid
10848,20916,2/5/2023,2/12/2023,633.42,29.77,633.42,2/8/2023,Credit Card,Paid
10849,3629,2/19/2021,2/26/2021,989.73,0,0,,Bank Transfer,Pending
10850,16,3/27/2024,4/3/2024,1028.04,0,1028.04,4/1/2024,Credit Card,Paid
10851,12070,6/7/2021,6/14/2021,1668.96,78.43,0,,Bank Transfer,Pending
10852,14022,6/12/2022,6/19/2022,510.92,0,510.92,6/15/2022,Bank Transfer,Paid
10853,6623,1/21/2023,1/28/2023,5316.83,0,5316.83,1/26/2023,Bank Transfer,Paid
10854,23306,4/20/2023,4/27/2023,922.18,91.49,922.18,4/23/2023,Credit Card,Paid
10855,20048,10/2/2024,10/9/2024,2039.81,0,2039.81,10/7/2024,Corporate Account,Paid
10856,5978,6/3/2024,6/10/2024,3179.44,0,3179.44,6/5/2024,Bank Transfer,Paid
10857,2097,4/15/2023,4/22/2023,3956.53,0,3956.53,4/18/2023,Corporate Account,Paid
10858,23097,4/23/2025,4/30/2025,3173.21,149.12,3173.21,4/24/2025,Corporate Account,Paid
10859,9491,11/10/2025,11/17/2025,2074.65,0,2074.65,11/12/2025,Cash,Paid
10860,18412,4/13/2020,4/20/2020,3520.64,0,3520.64,4/14/2020,Credit Card,Paid
10861,14753,4/17/2021,4/24/2021,3891.31,0,3891.31,4/22/2021,Credit Card,Paid
10862,6506,7/4/2025,7/11/2025,2417.46,0,2417.46,7/6/2025,Credit Card,Paid
10863,24078,3/9/2025,3/16/2025,3369.11,158.32,3369.11,3/10/2025,Bank Transfer,Paid
10864,17116,5/18/2021,5/25/2021,1308.01,0,0,,Credit Card,Pending
10865,15343,10/21/2020,10/28/2020,7026.35,0,7026.35,10/23/2020,Corporate Account,Paid
10866,19347,8/26/2020,9/2/2020,2598.86,409.48,2598.86,8/29/2020,Corporate Account,Paid
10867,21100,7/11/2023,7/18/2023,3648.29,361.93,3648.29,7/15/2023,Credit Card,Paid
10868,22901,12/9/2023,12/16/2023,1177.25,0,0,,Credit Card,Pending
10869,23449,9/2/2024,9/9/2024,1105.33,109.66,0,,Corporate Account,Overdue
10870,18467,3/4/2022,3/11/2022,649.21,0,649.21,3/7/2022,Credit Card,Paid
10871,23302,12/3/2020,12/10/2020,1469.19,0,1469.19,12/8/2020,Credit Card,Paid
10872,13706,7/1/2021,7/8/2021,1329.87,0,1329.87,7/6/2021,Credit Card,Paid
10873,18606,2/12/2021,2/19/2021,1031.27,0,1031.27,2/13/2021,Credit Card,Paid
10874,24172,3/13/2021,3/20/2021,1302.11,0,1302.11,3/14/2021,Bank Transfer,Paid
10875,18531,4/27/2022,5/4/2022,275.58,0,0,,Bank Transfer,Overdue
10876,15779,10/13/2024,10/20/2024,399.5,62.95,399.5,10/16/2024,Bank Transfer,Paid
10877,7292,7/4/2023,7/11/2023,2193.29,0,2193.29,7/9/2023,Cash,Paid
10878,9145,11/26/2021,12/3/2021,2019.92,0,2019.92,12/1/2021,Corporate Account,Paid
10879,15167,2/7/2023,2/14/2023,668.59,0,0,,Credit Card,Overdue
10880,19403,10/24/2020,10/31/2020,2752.29,0,2752.29,10/24/2020,Credit Card,Paid
10881,10167,6/5/2021,6/12/2021,1793.91,0,0,,Credit Card,Pending
10882,17655,4/23/2025,4/30/2025,2614,0,2614,4/26/2025,Credit Card,Paid
10883,17284,11/24/2023,12/1/2023,940.94,0,0,,Cash,Pending
10884,15093,2/23/2020,3/1/2020,4238.78,0,4238.78,2/26/2020,Corporate Account,Paid
10885,8372,11/20/2024,11/27/2024,1037.21,0,1037.21,11/23/2024,Bank Transfer,Paid
10886,18769,2/2/2021,2/9/2021,2742.86,0,2742.86,2/7/2021,Credit Card,Paid
10887,14322,9/5/2023,9/12/2023,3539.65,351.16,0,,Bank Transfer,Pending
10888,10697,11/3/2020,11/10/2020,522.97,0,522.97,11/5/2020,Corporate Account,Paid
10889,21357,2/2/2025,2/9/2025,519.31,0,519.31,2/2/2025,Credit Card,Paid
10890,21158,1/5/2021,1/12/2021,3429.01,0,0,,Credit Card,Pending
10891,16425,5/18/2021,5/25/2021,1119.19,52.59,1119.19,5/22/2021,Bank Transfer,Paid
