GuestID,ServiceID,Rating,Comments,FeedbackDate
2052,15,5,Highly recommend!,8/29/2023
545,11,4,Friendly staff,8/2/2020
2179,4,4,Very good service,10/23/2021
1838,12,3,Okay service,9/23/2024
2387,11,5,Amazing staff!,12/8/2021
474,5,4,Nice experience,5/14/2022
1809,3,4,Great hotel!,1/13/2020
1625,10,3,Okay service,9/25/2021
542,11,5,Highly recommend!,11/19/2025
794,9,5,Perfect stay!,7/20/2020
70,10,4,Great hotel!,9/21/2022
520,5,4,Very good service,10/22/2020
81,4,5,Outstanding experience!,1/11/2023
582,5,3,Fair experience,1/21/2020
2945,14,4,Nice experience,2/17/2025
740,14,5,Outstanding experience!,2/20/2022
450,13,4,Nice experience,10/15/2024
2732,3,5,Outstanding experience!,6/2/2022
2329,6,2,Poor service,1/20/2024
1359,12,4,Good value,2/11/2025
1561,10,5,Excellent service!,7/1/2020
1119,2,3,Okay service,4/21/2022
2599,15,4,Very good service,4/14/2020
191,14,4,Great hotel!,6/19/2020
1816,1,4,Friendly staff,5/21/2023
438,12,3,Fair experience,12/14/2021
577,6,3,Fair experience,2/17/2023
431,4,4,Great hotel!,7/13/2023
444,8,4,Good value,9/27/2020
1466,8,5,Highly recommend!,1/16/2020
1014,5,4,Nice experience,5/31/2021
1231,9,4,Nice experience,12/28/2025
2860,5,5,Perfect stay!,10/24/2024
1564,12,5,Highly recommend!,8/7/2022
752,10,2,Disappointing,11/1/2020
1938,14,5,Perfect stay!,9/24/2024
971,7,2,Not satisfied,10/3/2021
1041,10,5,Perfect stay!,3/30/2021
2108,14,2,Below expectations,7/25/2024
2019,2,3,Okay service,12/10/2021
262,14,3,Average stay,8/22/2022
1071,1,2,Poor service,7/25/2025
2581,3,3,Could be better,9/21/2024
2956,14,4,Great hotel!,4/30/2020
928,10,4,Nice experience,3/14/2024
918,8,3,Could be better,2/28/2025
174,6,5,Amazing staff!,4/28/2024
1492,11,3,Okay service,7/1/2021
891,5,5,Highly recommend!,6/14/2024
1674,14,3,Average stay,12/21/2023
805,10,5,Outstanding experience!,2/24/2021
2660,7,4,Nice experience,6/25/2022
1876,12,5,Highly recommend!,9/15/2023
1874,15,3,Fair experience,6/7/2025
1479,14,1,Would not recommend,3/14/2024
2212,1,5,Highly recommend!,10/11/2025
2158,4,5,Highly recommend!,4/19/2020
155,11,4,Good value,1/4/2022
1419,4,4,Very good service,1/3/2020
2874,5,3,Decent hotel,3/29/2022
490,15,4,Friendly staff,9/26/2023
2418,7,5,Excellent service!,1/28/2023
1817,11,5,Amazing staff!,6/30/2024
1437,4,5,Highly recommend!,7/13/2020
2642,10,4,Friendly staff,6/25/2022
771,11,5,Amazing staff!,3/15/2025
2492,10,5,Perfect stay!,2/17/2022
1952,15,5,Highly recommend!,4/9/2020
180,8,2,Below expectations,7/12/2023
1471,8,3,Could be better,3/22/2025
115,11,5,Outstanding experience!,4/24/2023
798,7,3,Fair experience,5/7/2023
1913,13,5,Amazing staff!,4/16/2021
34,12,1,Would not recommend,9/1/2022
1513,14,4,Great hotel!,7/28/2020
2371,5,4,Friendly staff,3/24/2023
2621,7,5,Excellent service!,11/23/2020
2666,2,5,Amazing staff!,5/25/2024
2271,5,5,Perfect stay!,5/27/2024
359,7,4,Nice experience,6/16/2021
2021,7,3,Fair experience,3/26/2023
2316,4,2,Poor service,11/21/2025
1563,8,3,Fair experience,8/11/2024
1764,4,4,Nice experience,9/12/2022
1667,10,1,Very poor,6/14/2025
1131,1,4,Very good service,11/5/2024
677,14,4,Good value,1/18/2025
2988,13,4,Nice experience,4/27/2024
870,5,3,Fair experience,4/21/2024
1532,9,5,Outstanding experience!,9/30/2023
424,9,4,Great hotel!,5/5/2025
293,9,4,Friendly staff,1/23/2020
2050,5,5,Amazing staff!,8/10/2025
1808,10,4,Nice experience,6/20/2020
2399,10,3,Okay service,11/14/2023
1753,9,4,Good value,7/20/2022
1565,9,3,Decent hotel,4/4/2022
857,11,4,Very good service,12/30/2025
1708,5,1,Would not recommend,3/7/2021
2911,6,4,Friendly staff,3/30/2021
1741,13,4,Good value,5/13/2021
2116,12,4,Great hotel!,12/18/2022
169,4,2,Below expectations,1/7/2020
406,1,4,Very good service,4/22/2020
118,3,3,Okay service,10/13/2023
1648,2,4,Friendly staff,4/28/2021
1980,14,5,Outstanding experience!,6/19/2024
235,4,4,Good value,10/24/2024
2370,13,5,Excellent service!,3/2/2025
243,12,4,Nice experience,10/22/2025
2732,7,5,Excellent service!,8/4/2020
1573,13,3,Could be better,11/10/2025
311,7,5,Highly recommend!,8/5/2020
2688,5,5,Outstanding experience!,2/12/2020
1866,1,2,Needs improvement,11/14/2020
1288,12,3,Could be better,12/10/2024
88,8,5,Excellent service!,11/21/2025
1763,7,2,Poor service,2/19/2024
2867,8,5,Perfect stay!,4/21/2024
2341,6,4,Good value,9/30/2021
230,2,4,Friendly staff,3/3/2023
61,6,1,Terrible experience,10/29/2022
824,6,1,Very poor,4/14/2020
309,11,3,Average stay,5/30/2025
499,3,3,Average stay,3/14/2023
1285,15,5,Excellent service!,10/24/2021
2344,4,3,Decent hotel,6/15/2022
2914,11,3,Fair experience,11/21/2025
111,14,2,Poor service,7/19/2022
1562,15,1,Awful service,7/3/2023
675,12,4,Friendly staff,7/3/2025
982,10,2,Not satisfied,3/27/2020
754,11,5,Excellent service!,10/31/2022
2072,11,4,Nice experience,9/24/2024
1212,13,3,Okay service,4/10/2021
1706,7,4,Very good service,1/14/2025
2305,15,4,Nice experience,7/7/2025
675,8,5,Amazing staff!,9/18/2022
2129,15,4,Great hotel!,12/11/2020
2928,12,3,Decent hotel,8/28/2024
1244,6,4,Very good service,8/29/2021
1505,4,4,Very good service,5/9/2022
1194,4,5,Highly recommend!,3/21/2020
873,1,5,Amazing staff!,11/16/2025
646,5,5,Outstanding experience!,10/8/2024
793,11,5,Highly recommend!,8/14/2025
1663,5,4,Friendly staff,11/18/2022
157,14,3,Fair experience,11/23/2024
938,7,5,Outstanding experience!,10/21/2021
2712,10,4,Good value,3/15/2025
1408,13,3,Decent hotel,1/24/2025
850,7,4,Friendly staff,11/23/2025
764,7,4,Very good service,1/29/2022
2458,5,4,Very good service,4/24/2025
492,1,5,Outstanding experience!,6/15/2024
566,15,3,Okay service,7/22/2024
1206,13,4,Great hotel!,2/26/2021
945,6,3,Average stay,1/11/2021
2141,8,1,Awful service,8/24/2024
2814,3,3,Okay service,12/22/2023
294,9,4,Very good service,7/13/2024
2759,3,5,Outstanding experience!,10/28/2025
2475,13,1,Terrible experience,8/10/2021
583,2,2,Poor service,10/28/2025
2741,1,4,Very good service,7/9/2025
318,5,3,Decent hotel,10/24/2024
2919,8,5,Amazing staff!,7/7/2021
201,13,3,Okay service,2/23/2022
838,9,2,Below expectations,11/28/2023
665,3,3,Decent hotel,1/8/2020
456,4,4,Good value,4/6/2025
1525,14,4,Good value,4/7/2022
1335,2,5,Excellent service!,12/24/2021
679,5,2,Poor service,12/4/2025
121,1,4,Nice experience,1/10/2021
1467,3,3,Fair experience,3/26/2022
756,10,5,Outstanding experience!,11/25/2023
2254,14,4,Friendly staff,1/16/2021
1375,10,3,Average stay,12/13/2025
691,13,5,Highly recommend!,8/7/2021
1586,6,4,Nice experience,4/10/2024
1896,11,4,Nice experience,2/3/2025
1873,7,3,Average stay,4/18/2025
470,10,4,Great hotel!,10/29/2021
963,12,4,Nice experience,12/14/2024
1610,4,3,Okay service,9/21/2025
2679,11,5,Amazing staff!,2/10/2024
1148,8,4,Good value,4/29/2025
2804,8,5,Excellent service!,10/30/2025
2685,15,4,Very good service,2/16/2025
757,11,5,Perfect stay!,11/22/2022
331,1,2,Not satisfied,1/28/2023
2752,4,5,Outstanding experience!,2/24/2023
1737,2,4,Good value,3/9/2025
1698,4,5,Excellent service!,12/22/2020
1773,3,3,Could be better,8/9/2021
395,6,5,Excellent service!,10/18/2021
2595,6,3,Okay service,10/24/2023
2859,9,4,Great hotel!,12/30/2022
2037,5,3,Decent hotel,3/24/2020
731,8,5,Outstanding experience!,12/22/2020
2705,12,4,Very good service,3/19/2024
2736,11,3,Fair experience,8/16/2022
1330,10,2,Needs improvement,11/23/2021
1225,10,4,Good value,5/12/2021
1383,6,3,Decent hotel,8/27/2025
762,2,3,Average stay,1/2/2020
1117,10,4,Good value,4/5/2023
1514,13,2,Needs improvement,10/31/2025
2944,13,3,Could be better,6/27/2020
1522,7,4,Good value,9/24/2025
1266,14,5,Outstanding experience!,4/23/2025
1597,7,3,Could be better,9/28/2024
421,2,2,Disappointing,7/10/2025
2488,12,5,Perfect stay!,1/30/2025
330,8,4,Great hotel!,8/8/2024
1707,5,5,Outstanding experience!,5/13/2020
2668,11,3,Could be better,3/25/2020
2592,14,4,Good value,6/29/2025
1013,11,4,Good value,4/7/2024
1034,8,4,Great hotel!,9/28/2020
1449,9,4,Very good service,4/2/2022
1547,9,2,Needs improvement,11/26/2020
1432,6,4,Very good service,10/12/2024
2952,6,4,Great hotel!,1/19/2023
2528,9,5,Highly recommend!,4/29/2023
1985,15,4,Good value,4/16/2020
2131,4,3,Could be better,2/1/2025
621,2,2,Poor service,6/14/2020
2157,6,3,Could be better,5/5/2023
733,1,3,Decent hotel,7/5/2025
2804,2,4,Very good service,7/19/2022
1063,9,4,Good value,1/1/2024
166,7,5,Perfect stay!,1/26/2022
2885,11,5,Highly recommend!,6/9/2021
1485,8,3,Fair experience,11/8/2023
488,8,2,Not satisfied,4/30/2021
2891,13,3,Fair experience,3/25/2023
734,11,4,Nice experience,8/9/2021
44,6,5,Perfect stay!,6/25/2023
850,1,4,Very good service,11/29/2025
2723,11,2,Below expectations,8/10/2020
939,5,1,Terrible experience,11/27/2023
840,8,5,Highly recommend!,10/1/2020
401,3,2,Below expectations,7/4/2021
1142,13,3,Fair experience,9/23/2025
166,12,5,Outstanding experience!,5/3/2021
1400,13,4,Nice experience,5/30/2025
2286,11,4,Good value,9/25/2025
1023,14,5,Amazing staff!,5/9/2021
850,12,5,Excellent service!,9/20/2021
238,3,4,Very good service,10/22/2024
983,10,4,Great hotel!,5/14/2024
381,7,4,Nice experience,2/2/2023
124,3,4,Friendly staff,8/8/2025
1536,10,2,Not satisfied,8/9/2020
2196,1,2,Disappointing,5/27/2022
30,6,3,Okay service,6/18/2020
2267,1,5,Outstanding experience!,10/5/2024
609,4,1,Terrible experience,11/21/2021
4,3,5,Excellent service!,2/6/2021
228,8,2,Needs improvement,4/30/2023
2315,11,3,Okay service,9/21/2020
1522,7,4,Great hotel!,4/3/2024
669,3,2,Needs improvement,11/3/2025
2953,5,4,Great hotel!,4/17/2021
2846,2,2,Disappointing,5/2/2020
1590,11,1,Awful service,4/5/2021
1566,6,3,Fair experience,1/15/2025
1516,8,2,Below expectations,12/29/2022
1692,8,5,Outstanding experience!,11/17/2024
1017,14,3,Could be better,8/23/2020
1214,13,5,Outstanding experience!,1/17/2024
1888,2,2,Disappointing,1/11/2020
1141,8,4,Very good service,3/25/2025
1034,2,3,Decent hotel,2/9/2023
1363,4,5,Excellent service!,11/20/2020
1302,8,4,Friendly staff,12/20/2021
2445,7,4,Great hotel!,1/26/2020
95,10,5,Perfect stay!,2/13/2020
2404,4,4,Good value,4/11/2022
2908,9,4,Good value,4/20/2023
1768,7,3,Okay service,4/20/2020
1481,3,4,Very good service,7/30/2025
955,11,5,Excellent service!,4/13/2022
2256,2,5,Amazing staff!,10/28/2020
707,3,3,Fair experience,4/2/2021
587,2,5,Highly recommend!,1/9/2022
1183,5,3,Average stay,5/14/2021
2653,9,5,Amazing staff!,8/13/2024
1958,10,4,Great hotel!,1/22/2021
408,8,4,Great hotel!,5/30/2022
1081,5,5,Outstanding experience!,1/8/2022
2339,5,4,Very good service,2/28/2020
2867,10,5,Outstanding experience!,12/15/2021
2912,5,5,Highly recommend!,12/1/2025
2902,12,5,Excellent service!,4/17/2025
1582,12,5,Perfect stay!,3/4/2022
728,7,5,Highly recommend!,7/9/2020
801,4,4,Great hotel!,10/15/2021
917,3,1,Terrible experience,3/28/2022
2614,11,5,Highly recommend!,11/24/2025
565,7,5,Amazing staff!,1/23/2023
1236,13,4,Very good service,6/19/2022
220,3,4,Great hotel!,10/27/2024
2219,2,5,Perfect stay!,2/16/2020
1293,15,2,Not satisfied,6/21/2021
2446,2,2,Disappointing,8/22/2021
2559,1,4,Good value,11/24/2025
1583,8,3,Could be better,6/28/2022
1495,6,4,Very good service,5/26/2020
1899,10,4,Great hotel!,4/20/2020
207,15,2,Needs improvement,7/14/2022
1089,14,3,Fair experience,3/30/2024
467,3,3,Average stay,4/16/2020
2654,8,4,Friendly staff,7/10/2020
338,4,2,Disappointing,8/11/2021
2235,6,5,Excellent service!,8/17/2023
2402,9,4,Good value,6/22/2021
123,14,4,Great hotel!,1/1/2021
138,8,3,Okay service,3/4/2024
956,8,2,Disappointing,12/26/2022
2165,12,4,Great hotel!,4/21/2025
2108,4,3,Okay service,5/20/2020
199,7,1,Awful service,7/2/2025
1771,6,3,Decent hotel,2/24/2025
634,15,3,Okay service,3/16/2021
1735,10,4,Good value,2/22/2024
2444,1,4,Friendly staff,11/18/2024
1886,13,3,Decent hotel,10/21/2023
439,6,4,Great hotel!,4/16/2020
2467,12,2,Not satisfied,7/18/2025
1817,14,1,Terrible experience,8/8/2024
429,15,3,Decent hotel,5/2/2020
1401,11,5,Amazing staff!,4/25/2025
1570,14,5,Perfect stay!,1/4/2022
1466,10,4,Very good service,4/28/2023
1654,6,2,Disappointing,7/7/2021
839,14,4,Great hotel!,10/25/2022
992,13,4,Good value,7/7/2022
827,12,5,Amazing staff!,4/10/2022
2934,9,3,Decent hotel,11/11/2020
1832,13,4,Great hotel!,9/24/2025
1267,14,4,Nice experience,7/4/2021
1882,5,4,Good value,1/4/2023
889,3,4,Very good service,7/15/2024
1568,15,3,Could be better,12/8/2023
2378,9,3,Could be better,12/30/2025
2625,11,4,Friendly staff,10/2/2023
2435,5,5,Amazing staff!,4/10/2023
463,7,4,Nice experience,3/30/2022
1329,8,5,Excellent service!,2/16/2024
2750,8,5,Highly recommend!,9/25/2024
1315,8,4,Very good service,10/28/2021
2259,1,4,Nice experience,9/3/2025
2745,4,5,Outstanding experience!,12/9/2025
911,12,5,Highly recommend!,1/16/2023
1480,5,3,Could be better,12/12/2023
2858,13,5,Excellent service!,9/30/2024
2189,4,5,Excellent service!,9/22/2021
2174,2,5,Excellent service!,9/9/2024
574,3,3,Decent hotel,12/4/2023
546,12,3,Average stay,6/28/2025
106,14,5,Excellent service!,2/7/2024
373,14,4,Friendly staff,9/27/2022
2349,5,5,Highly recommend!,5/29/2021
1981,5,4,Good value,6/20/2024
1155,3,4,Great hotel!,12/5/2020
740,7,4,Very good service,1/11/2023
400,15,5,Amazing staff!,5/29/2021
2982,1,4,Nice experience,5/16/2024
1131,11,4,Nice experience,9/10/2024
474,8,4,Good value,8/17/2023
2091,11,1,Would not recommend,9/7/2020
2606,8,3,Decent hotel,10/5/2021
1004,4,3,Decent hotel,5/3/2022
2392,8,4,Great hotel!,8/24/2021
1223,6,4,Great hotel!,7/14/2024
142,3,2,Not satisfied,2/1/2021
2000,5,5,Excellent service!,5/16/2025
1351,1,4,Friendly staff,5/21/2024
562,8,4,Nice experience,7/11/2021
2777,15,4,Very good service,1/30/2022
1676,1,3,Fair experience,2/8/2023
985,15,4,Friendly staff,5/9/2025
635,11,2,Disappointing,5/26/2024
2988,1,3,Fair experience,6/5/2024
2775,11,3,Okay service,12/1/2024
2919,6,4,Great hotel!,8/23/2020
2301,15,5,Highly recommend!,7/23/2024
2862,10,4,Good value,10/20/2025
1478,15,5,Highly recommend!,8/12/2024
445,7,4,Friendly staff,3/1/2020
586,3,2,Disappointing,2/28/2022
2084,2,5,Perfect stay!,1/16/2024
437,3,5,Excellent service!,8/31/2023
1707,1,2,Not satisfied,8/27/2022
2168,6,2,Needs improvement,1/22/2021
1248,8,5,Highly recommend!,7/2/2022
1437,1,5,Perfect stay!,11/9/2022
619,12,5,Outstanding experience!,3/5/2024
2955,4,3,Okay service,1/8/2025
1637,15,4,Great hotel!,12/24/2024
1906,1,4,Friendly staff,6/19/2020
1998,1,3,Could be better,9/28/2023
2143,10,4,Very good service,3/6/2023
951,8,3,Could be better,9/12/2023
1900,14,3,Average stay,4/13/2022
994,9,4,Nice experience,2/1/2021
1757,12,5,Perfect stay!,5/19/2020
1329,14,4,Nice experience,3/9/2022
2015,4,5,Highly recommend!,8/15/2020
2715,14,4,Good value,7/29/2024
2043,6,4,Very good service,4/13/2025
987,15,5,Amazing staff!,3/26/2025
2116,6,4,Very good service,3/21/2020
2427,6,4,Good value,7/5/2025
126,8,5,Excellent service!,3/1/2024
194,1,5,Perfect stay!,9/29/2024
2532,10,4,Friendly staff,12/15/2020
1228,8,3,Average stay,12/30/2023
2406,13,4,Good value,10/13/2020
1832,1,3,Fair experience,9/22/2022
2496,8,3,Could be better,10/12/2022
1662,14,3,Decent hotel,9/10/2021
841,2,3,Decent hotel,4/26/2021
1111,14,4,Nice experience,7/31/2023
270,11,5,Highly recommend!,9/7/2024
263,11,4,Good value,5/1/2022
2233,5,3,Fair experience,3/6/2023
566,3,4,Good value,12/5/2021
2513,15,4,Friendly staff,1/28/2022
1446,5,4,Good value,6/10/2024
913,15,5,Outstanding experience!,11/15/2025
2965,5,4,Nice experience,3/8/2022
13,6,4,Friendly staff,3/30/2024
2113,11,4,Nice experience,4/30/2022
1897,11,4,Friendly staff,12/29/2020
870,1,3,Could be better,12/13/2025
1563,10,2,Not satisfied,3/8/2025
459,11,5,Highly recommend!,6/22/2021
412,3,4,Very good service,11/30/2023
2740,15,5,Amazing staff!,9/12/2022
2726,12,5,Perfect stay!,9/29/2021
1405,4,4,Friendly staff,9/11/2021
1227,5,1,Terrible experience,3/26/2025
2494,13,4,Great hotel!,12/21/2020
2775,7,3,Okay service,9/21/2025
1641,13,1,Extremely disappointed,9/3/2024
2641,12,5,Highly recommend!,1/22/2021
866,14,3,Fair experience,10/9/2023
1292,3,4,Good value,12/30/2021
2683,9,4,Great hotel!,7/25/2025
1972,9,5,Outstanding experience!,10/30/2024
2447,4,2,Needs improvement,10/23/2023
2843,1,4,Good value,9/28/2024
1761,10,5,Excellent service!,1/6/2022
2559,12,3,Average stay,3/6/2022
1934,4,1,Terrible experience,1/22/2024
2920,14,4,Very good service,9/16/2024
1703,1,4,Very good service,4/12/2025
562,12,5,Outstanding experience!,10/9/2025
627,6,1,Would not recommend,6/11/2023
2596,2,3,Average stay,10/31/2025
750,12,5,Perfect stay!,2/20/2022
1134,1,3,Fair experience,5/29/2021
2464,4,5,Outstanding experience!,1/19/2024
2673,4,3,Decent hotel,7/1/2020
908,4,2,Below expectations,3/8/2020
2050,1,2,Needs improvement,7/27/2022
594,6,4,Great hotel!,3/5/2020
1517,15,4,Very good service,1/2/2020
1738,7,3,Could be better,11/28/2024
2596,11,5,Perfect stay!,2/9/2025
1069,5,4,Great hotel!,3/21/2023
2593,9,4,Good value,6/24/2025
1005,13,4,Good value,11/8/2024
1040,7,5,Amazing staff!,1/2/2021
2374,10,5,Highly recommend!,5/13/2024
2700,11,4,Very good service,5/3/2024
1594,2,4,Friendly staff,8/4/2022
154,13,3,Fair experience,9/23/2020
1178,3,4,Good value,10/25/2021
904,3,2,Disappointing,5/2/2023
1976,3,5,Excellent service!,5/11/2022
1559,8,2,Not satisfied,5/11/2023
802,2,2,Needs improvement,1/15/2023
2893,3,3,Fair experience,4/27/2020
1425,14,1,Awful service,8/11/2024
16,15,3,Okay service,8/22/2020
74,4,3,Okay service,11/8/2023
2047,6,5,Highly recommend!,11/19/2023
70,6,3,Could be better,3/30/2025
2085,10,5,Amazing staff!,5/6/2021
299,7,5,Highly recommend!,11/2/2020
1971,6,4,Friendly staff,1/12/2022
112,12,5,Excellent service!,1/20/2021
178,15,5,Outstanding experience!,9/29/2025
461,7,1,Awful service,12/28/2025
1409,3,1,Awful service,9/2/2023
2058,11,1,Terrible experience,7/20/2025
815,9,4,Friendly staff,3/23/2024
982,1,3,Okay service,12/14/2023
1409,5,3,Average stay,7/3/2021
1551,5,1,Very poor,6/14/2020
2128,6,5,Perfect stay!,10/19/2022
384,4,5,Outstanding experience!,4/27/2020
2611,6,1,Would not recommend,12/3/2023
583,15,3,Decent hotel,4/8/2024
2540,13,1,Very poor,8/8/2024
1644,5,3,Could be better,4/15/2022
505,11,4,Very good service,1/11/2025
2870,10,4,Nice experience,4/20/2020
251,15,3,Average stay,8/21/2020
599,2,5,Highly recommend!,11/27/2022
1102,10,4,Nice experience,10/28/2021
2376,11,3,Could be better,10/18/2025
395,3,4,Great hotel!,5/24/2023
32,7,4,Friendly staff,1/12/2023
1678,4,2,Not satisfied,4/19/2024
2349,4,4,Great hotel!,11/6/2023
1996,10,3,Okay service,2/25/2022
525,4,4,Great hotel!,3/16/2022
1764,7,1,Very poor,12/14/2023
2878,11,5,Outstanding experience!,10/25/2025
1950,13,4,Good value,8/4/2024
2255,5,4,Friendly staff,9/29/2024
676,2,4,Great hotel!,1/28/2022
597,10,4,Good value,4/9/2020
1642,15,4,Very good service,9/30/2024
1618,3,5,Amazing staff!,8/2/2022
1989,1,4,Great hotel!,12/21/2023
1941,12,3,Average stay,12/5/2025
142,1,3,Fair experience,10/5/2025
433,6,4,Great hotel!,11/23/2022
618,15,4,Great hotel!,10/27/2021
1371,14,4,Very good service,10/3/2025
2372,5,4,Good value,12/8/2025
80,9,3,Could be better,2/5/2020
1293,4,3,Okay service,5/2/2022
371,4,3,Could be better,6/7/2025
1249,11,5,Highly recommend!,2/8/2023
644,1,5,Amazing staff!,7/25/2025
2403,11,4,Great hotel!,11/11/2021
1777,1,4,Very good service,3/10/2022
2351,7,4,Nice experience,12/18/2022
2433,7,5,Excellent service!,3/1/2023
2363,10,1,Terrible experience,8/24/2020
2632,5,2,Needs improvement,2/12/2025
611,4,5,Highly recommend!,12/14/2024
2759,4,4,Friendly staff,9/21/2021
1324,1,2,Not satisfied,5/14/2021
668,2,4,Great hotel!,6/21/2022
2544,5,3,Could be better,6/8/2025
2446,2,5,Amazing staff!,11/8/2023
1160,9,3,Average stay,11/9/2025
2977,15,5,Amazing staff!,3/7/2023
580,8,5,Excellent service!,4/14/2022
652,4,1,Terrible experience,8/28/2023
758,13,4,Good value,11/28/2022
1020,5,4,Great hotel!,7/5/2023
433,2,5,Highly recommend!,9/10/2022
872,15,2,Poor service,4/16/2020
797,4,1,Awful service,11/25/2024
933,3,4,Nice experience,6/29/2020
2872,8,5,Amazing staff!,7/31/2020
2813,4,5,Amazing staff!,12/13/2020
